year_key,league_key,team_key,park_key,games,openings,attendance
1979,AL,MIN,MIN02,81,75,1070621
1979,NL,MON,MON02,81,72,2102153
1979,AL,NYA,NYC16,81,79,2543848
1979,NL,NYN,NYC17,82,69,788764
1979,AL,OAK,OAK01,81,77,306763
1979,NL,PHI,PHI12,81,77,2774849
1979,NL,PIT,PIT07,81,74,1435427
1979,NL,SDN,SAN01,81,77,1457147
1979,AL,SEA,SEA02,81,80,844450
1979,NL,SFN,SFO02,81,78,1483812
1979,NL,SLN,STL09,82,77,1628406
1979,AL,TEX,ARL01,81,78,1519672
1979,AL,TOR,TOR01,81,77,1431659
1980,NL,ATL,ATL01,80,77,1048352
1980,AL,BAL,BAL11,81,80,1805020
1980,AL,BOS,BOS07,81,79,1956110
1980,AL,CAL,ANA01,81,81,2297327
1980,AL,CHA,CHI10,81,75,1212873
1980,NL,CHN,CHI11,81,76,1204582
1980,NL,CIN,CIN08,82,76,2031596
1980,AL,CLE,CLE07,79,72,1036352
1980,AL,DET,DET04,82,76,1785360
1980,NL,HOU,HOU02,81,79,2308092
1980,AL,KCA,KAN06,81,80,2290056
1980,NL,LAN,LOS03,82,81,3248887
1980,AL,ML4,MIL05,82,77,1865583
1980,AL,MIN,MIN02,80,73,769206
1980,NL,MON,MON02,80,75,2185122
1980,AL,NYA,NYC16,81,79,2627417
1980,NL,NYN,NYC17,82,76,1178738
1980,AL,OAK,OAK01,81,75,842319
1980,NL,PHI,PHI12,81,78,2658957
1980,NL,PIT,PIT07,81,74,1641757
1980,NL,SDN,SAN01,81,78,1152438
1980,AL,SEA,SEA02,81,80,837886
1980,NL,SFN,SFO02,81,78,1098130
1980,NL,SLN,STL09,81,80,1399755
1980,AL,TEX,ARL01,80,77,1198165
1980,AL,TOR,TOR01,81,75,1400327
1981,NL,ATL,ATL01,50,49,534107
1981,AL,BAL,BAL11,55,53,1024831
1981,AL,BOS,BOS07,53,52,1060659
1981,AL,CAL,ANA01,54,54,1441545
1981,AL,CHA,CHI10,49,47,944701
1981,NL,CHN,CHI11,58,55,565615
1981,NL,CIN,CIN08,54,51,1111107
1981,AL,CLE,CLE07,54,49,662417
1981,AL,DET,DET04,55,54,1149744
1981,NL,HOU,HOU02,51,50,1321222
1981,AL,KCA,KAN06,47,47,1279440
1981,NL,LAN,LOS03,56,56,2382579
1981,AL,ML4,MIL05,49,48,878482
1981,AL,MIN,MIN02,61,59,469090
1981,NL,MON,MON02,56,52,1534663
1981,AL,NYA,NYC16,51,50,1614482
1981,NL,NYN,NYC17,52,49,701910
1981,AL,OAK,OAK01,56,51,1298105
1981,NL,PHI,PHI12,55,54,1638914
1981,NL,PIT,PIT07,51,48,549369
1981,NL,SDN,SAN01,55,54,559711
1981,AL,SEA,SEA02,57,56,636276
1981,NL,SFN,SFO02,53,51,632274
1981,NL,SLN,STL09,53,53,1010247
1981,AL,TEX,ARL01,56,54,853032
1981,AL,TOR,TOR01,53,51,755083
1982,NL,ATL,ATL01,81,78,1800376
1982,AL,BAL,BAL11,82,74,1613685
1982,AL,BOS,BOS07,81,79,1954038
1982,AL,CAL,ANA01,81,81,2807360
1982,AL,CHA,CHI10,80,76,1567787
1982,NL,CHN,CHI11,81,79,1250410
1982,NL,CIN,CIN08,81,79,1340706
1982,AL,CLE,CLE07,81,77,1044041
1982,AL,DET,DET04,81,76,1636058
1982,NL,HOU,HOU02,81,80,1560396
1982,AL,KCA,KAN06,81,80,2279464
1982,NL,LAN,LOS03,81,80,3608881
1982,AL,ML4,MIL05,82,78,1978815
1982,AL,MIN,MIN03,81,81,921186
1982,NL,MON,MON02,81,78,2319792
1982,AL,NYA,NYC16,81,75,2041219
1982,NL,NYN,NYC17,81,75,1320469
1982,AL,OAK,OAK01,81,78,1738658
1982,NL,PHI,PHI12,81,77,2374711
1982,NL,PIT,PIT07,81,76,1026477
1982,NL,SDN,SAN01,81,79,1617391
1982,AL,SEA,SEA02,81,81,1070387
1982,NL,SFN,SFO02,81,77,1228846
1982,NL,SLN,STL09,81,80,2111922
1982,AL,TEX,ARL01,81,78,1154432
1982,AL,TOR,TOR01,81,77,1275908
1983,NL,ATL,ATL01,80,77,2116740
1983,AL,BAL,BAL11,81,77,2036397
1983,AL,BOS,BOS07,81,77,1780794
1983,AL,CAL,ANA01,81,78,2555376
1983,AL,CHA,CHI10,81,79,2132813
1983,NL,CHN,CHI11,81,79,1483702
1983,NL,CIN,CIN08,81,79,1192882
1983,AL,CLE,CLE07,81,72,768937
1983,AL,DET,DET04,81,76,1786900
1983,NL,HOU,HOU02,82,81,1352942
1983,AL,KCA,KAN06,82,79,1963886
1983,NL,LAN,LOS03,80,80,3509313
1983,AL,ML4,MIL05,81,77,2266725
1983,AL,MIN,MIN03,81,80,868272
1983,NL,MON,MON02,81,76,2320556
1983,AL,NYA,NYC16,81,78,2249688
1983,NL,NYN,NYC17,82,74,1099876
1983,AL,OAK,OAK01,81,77,1294941
1983,NL,PHI,PHI12,82,75,2128345
1983,NL,PIT,PIT07,81,74,1227449
1983,NL,SDN,SAN01,82,78,1544736
1983,AL,SEA,SEA02,81,81,808037
1983,NL,SFN,SFO02,81,77,1256098
1983,NL,SLN,STL09,81,79,2343669
1983,AL,TEX,ARL01,81,78,1362314
1983,AL,TOR,TOR01,81,77,1930277
1984,NL,ATL,ATL01,81,79,1724891
1984,AL,BAL,BAL11,81,76,2037206
1984,AL,BOS,BOS07,81,77,1660551
1984,AL,CAL,ANA01,81,81,2402997
1984,AL,CHA,CHI10,81,81,2135827
1984,NL,CHN,CHI11,80,75,2108055
1984,NL,CIN,CIN08,81,78,1270073
1984,AL,CLE,CLE07,81,73,731378
1984,AL,DET,DET04,82,76,2704794
1984,NL,HOU,HOU02,81,81,1230579
1984,AL,KCA,KAN06,81,77,1810018
1984,NL,LAN,LOS03,81,81,3134824
1984,AL,ML4,MIL05,81,76,1608509
1984,AL,MIN,MIN03,81,81,1598373
1984,NL,MON,MON02,81,76,1623419
1984,AL,NYA,NYC16,81,78,1823496
1984,NL,NYN,NYC17,81,75,1829481
1984,AL,OAK,OAK01,81,79,1353281
1984,NL,PHI,PHI12,81,77,2062966
1984,NL,PIT,PIT07,81,76,773195
1984,NL,SDN,SAN01,81,80,1984953
1984,AL,SEA,SEA02,81,81,869874
1984,NL,SFN,SFO02,81,77,1001551
1984,NL,SLN,STL09,81,79,2059347
1984,AL,TEX,ARL01,80,80,1102430
1984,AL,TOR,TOR01,81,79,2110009
1985,NL,ATL,ATL01,81,79,1350047
1985,AL,BAL,BAL11,81,80,2137434
1985,AL,BOS,BOS07,81,77,1786463
1985,AL,CAL,ANA01,79,79,2567787
1985,AL,CHA,CHI10,81,79,1669970
1985,NL,CHN,CHI11,81,81,2161534
1985,NL,CIN,CIN08,81,77,1834619
1985,AL,CLE,CLE07,81,75,655181
1985,AL,DET,DET04,81,79,2286610
1985,NL,HOU,HOU02,81,80,1184383
1985,AL,KCA,KAN06,82,80,2162715
1985,NL,LAN,LOS03,81,81,3264683
1985,AL,ML4,MIL05,80,80,1359995
1985,AL,MIN,MIN03,84,81,1652063
1985,NL,MON,MON02,81,78,1502494
1985,AL,NYA,NYC16,80,77,2214587
1985,NL,NYN,NYC17,81,78,2751237
1985,AL,OAK,OAK01,79,77,1334627
1985,NL,PHI,PHI12,81,78,1830350
1985,NL,PIT,PIT07,80,78,735900
1985,NL,SDN,SAN01,81,79,2210352
1985,AL,SEA,SEA02,83,81,1127603
1985,NL,SFN,SFO02,81,79,818697
1985,NL,SLN,STL09,81,80,2661465
1985,AL,TEX,ARL01,80,79,1112461
1985,AL,TOR,TOR01,80,78,2468925
1986,NL,ATL,ATL01,81,80,1387152
1986,AL,BAL,BAL11,79,79,1973222
1986,AL,BOS,BOS07,81,79,2146694
1986,AL,CAL,ANA01,82,81,2655459
1986,AL,CHA,CHI10,81,79,1424017
1986,NL,CHN,CHI11,80,78,1859102
1986,NL,CIN,CIN08,81,78,1692432
1986,AL,CLE,CLE07,81,79,1470977
1986,AL,DET,DET04,81,77,1899437
1986,NL,HOU,HOU02,81,81,1734266
1986,AL,KCA,KAN06,81,78,2320764
1986,NL,LAN,LOS03,81,80,3033208
1986,AL,ML4,MIL05,80,79,1265041
1986,AL,MIN,MIN03,81,81,1256566
1986,NL,MON,MON02,80,77,1125164
1986,AL,NYA,NYC16,80,80,2268186
1986,NL,NYN,NYC17,81,75,2762417
1986,AL,OAK,OAK01,83,79,1314646
1986,NL,PHI,PHI12,80,78,1918623
1986,NL,PIT,PIT07,81,80,1014629
1986,NL,SDN,SAN01,81,81,1805776
1986,AL,SEA,SEA02,82,81,1028223
1986,NL,SFN,SFO02,81,78,1532385
1986,NL,SLN,STL09,81,81,2498142
1986,AL,TEX,ARL01,81,79,1692021
1986,AL,TOR,TOR01,81,78,2455477
1987,NL,ATL,ATL01,81,80,1217403
1987,AL,BAL,BAL11,82,78,1845251
1987,AL,BOS,BOS07,80,79,2231649
1987,AL,CAL,ANA01,81,81,2696208
1987,AL,CHA,CHI10,81,79,1208070
1987,NL,CHN,CHI11,80,79,2035202
1987,NL,CIN,CIN08,81,80,2185205
1987,AL,CLE,CLE07,81,79,1076898
1987,AL,DET,DET04,81,80,2061830
1987,NL,HOU,HOU02,81,81,1920997
1987,AL,KCA,KAN06,81,80,2392471
1987,NL,LAN,LOS03,81,80,2800409
1987,AL,ML4,MIL05,81,80,1908784
1987,AL,MIN,MIN03,81,81,2082203
1987,NL,MON,MON02,81,81,1850324
1987,AL,NYA,NYC16,81,78,2427702
1987,NL,NYN,NYC17,81,79,3027121
1987,AL,OAK,OAK01,81,80,1678922
1987,NL,PHI,PHI12,81,79,2100110
1987,NL,PIT,PIT07,81,79,1161193
1987,NL,SDN,SAN01,81,80,1454101
1987,AL,SEA,SEA02,81,81,1133010
1987,NL,SFN,SFO02,81,79,1917863
1987,NL,SLN,STL09,81,78,3073131
1987,AL,TEX,ARL01,81,80,1763749
1987,AL,TOR,TOR01,81,81,2778459
1988,NL,ATL,ATL01,79,76,848097
1988,AL,BAL,BAL11,80,74,1660738
1988,AL,BOS,BOS07,81,79,2463339
1988,AL,CAL,ANA01,81,80,2340905
1988,AL,CHA,CHI10,81,79,1115655
1988,NL,CHN,CHI11,82,77,2088534
1988,NL,CIN,CIN08,80,80,2062528
1988,AL,CLE,CLE07,81,79,1421790
1988,AL,DET,DET04,81,79,2081102
1988,NL,HOU,HOU02,81,81,1933635
1988,AL,KCA,KAN06,80,80,2349181
1988,NL,LAN,LOS03,81,78,2980262
1988,AL,ML4,MIL05,81,80,1928238
1988,AL,MIN,MIN03,81,81,3029999
1988,NL,MON,MON02,81,81,1478659
1988,AL,NYA,NYC16,80,78,2633633
1988,NL,NYN,NYC17,80,77,3048530
1988,AL,OAK,OAK01,81,79,2287446
1988,NL,PHI,PHI12,81,78,1990042
1988,NL,PIT,PIT07,81,80,1865713
1988,NL,SDN,SAN01,81,81,1508563
1988,AL,SEA,SEA02,81,81,1020354
1988,NL,SFN,SFO02,81,79,1786482
1988,NL,SLN,STL09,81,81,2892089
1988,AL,TEX,ARL01,81,80,1582084
1988,AL,TOR,TOR01,81,81,2595275
1989,NL,ATL,ATL01,79,77,1034808
1989,AL,BAL,BAL11,81,78,2539245
1989,AL,BOS,BOS07,81,79,2512069
1989,AL,CAL,ANA01,81,81,2644233
1989,AL,CHA,CHI10,80,78,1045646
1989,NL,CHN,CHI11,81,81,2491932
1989,NL,CIN,CIN08,81,79,1979440
1989,AL,CLE,CLE07,81,77,1285635
1989,AL,DET,DET04,81,79,1543620
1989,NL,HOU,HOU02,82,81,1863215
1989,AL,KCA,KAN06,81,80,2475368
1989,NL,LAN,LOS03,81,81,2943833
1989,AL,ML4,MIL05,81,80,1974300
1989,AL,MIN,MIN03,81,81,2279508
1989,NL,MON,MON02,81,81,1789073
1989,AL,NYA,NYC16,81,75,2196200
1989,NL,NYN,NYC17,81,79,2916960
1989,AL,OAK,OAK01,81,81,2671641
1989,NL,PHI,PHI12,81,74,1861985
1989,NL,PIT,PIT07,81,78,1374421
1989,NL,SDN,SAN01,81,80,2108158
1989,AL,SEA,SEA02,81,81,1295433
1989,NL,SFN,SFO02,81,79,2080296
1989,NL,SLN,STL09,83,82,3099147
1989,AL,TEX,ARL01,81,79,2042604
1989,AL,TOR,TOR01,26,26,748571
1989,AL,TOR,TOR02,55,54,2628122
1990,NL,ATL,ATL01,81,76,1009748
1990,AL,BAL,BAL11,80,79,2420997
1990,AL,BOS,BOS07,81,80,2512898
1990,AL,CAL,ANA01,81,81,2558640
1990,AL,CHA,CHI10,80,79,2002359
1990,NL,CHN,CHI11,81,77,2243394
1990,NL,CIN,CIN08,81,78,2407563
1990,AL,CLE,CLE07,81,75,1228031
1990,AL,DET,DET04,81,79,1470157
1990,NL,HOU,HOU02,81,81,1313560
1990,AL,KCA,KAN06,81,78,2244536
1990,NL,LAN,LOS03,81,81,3002950
1990,AL,ML4,MIL05,81,79,1775008
1990,AL,MIN,MIN03,81,80,1754348
1990,NL,MON,MON02,81,81,1421391
1990,AL,NYA,NYC16,81,80,2006436
1990,NL,NYN,NYC17,81,77,2733555
1990,AL,OAK,OAK01,81,80,2903203
1990,NL,PHI,PHI12,81,77,1992124
1990,NL,PIT,PIT07,81,78,2051806
1990,NL,SDN,SAN01,81,79,1894172
1990,AL,SEA,SEA02,81,81,1509714
1990,NL,SFN,SFO02,81,80,2001105
1990,NL,SLN,STL09,81,81,2573275
1990,AL,TEX,ARL01,82,81,2057917
1990,AL,TOR,TOR02,81,81,3884384
1991,NL,ATL,ATL01,81,78,2140217
1991,AL,BAL,BAL11,81,79,2551102
1991,AL,BOS,BOS07,81,81,2595356
1991,AL,CAL,ANA01,81,81,2416146
1991,AL,CHA,CHI12,81,81,2968154
1991,NL,CHN,CHI11,83,81,2311520
1991,NL,CIN,CIN08,81,80,2372377
1991,AL,CLE,CLE07,82,79,1051863
1991,AL,DET,DET04,81,80,1659472
1991,NL,HOU,HOU02,81,81,1196152
1991,AL,KCA,KAN06,81,80,2161527
1991,NL,LAN,LOS03,81,81,3346630
1991,AL,ML4,MIL05,80,79,1478814
1991,AL,MIN,MIN03,81,81,2293842
1991,NL,MON,MON02,68,67,978045
1991,AL,NYA,NYC16,81,78,1863729
1991,NL,NYN,NYC17,82,78,2263729
1991,AL,OAK,OAK01,81,81,2713193
1991,NL,PHI,PHI12,83,83,2049958
1991,NL,PIT,PIT07,84,83,2073028
1991,NL,SDN,SAN01,81,81,1803929
1991,AL,SEA,SEA02,81,81,2109966
1991,NL,SFN,SFO02,81,81,1737489
1991,NL,SLN,STL09,84,82,2449537
1991,AL,TEX,ARL01,81,79,2297718
1991,AL,TOR,TOR02,81,81,4001526
1992,NL,ATL,ATL01,81,80,3077400
1992,AL,BAL,BAL12,81,80,3569534
1992,AL,BOS,BOS07,81,78,2469489
1992,AL,CAL,ANA01,81,81,2065434
1992,AL,CHA,CHI12,82,81,2681156
1992,NL,CHN,CHI11,81,80,2126720
1992,NL,CIN,CIN08,81,80,2315946
1992,AL,CLE,CLE07,81,78,1224274
1992,AL,DET,DET04,80,78,1423963
1992,NL,HOU,HOU02,81,81,1211348
1992,AL,KCA,KAN06,81,79,1867689
1992,NL,LAN,LOS03,81,77,2473366
1992,AL,ML4,MIL05,81,79,1857351
1992,AL,MIN,MIN03,81,81,2482188
1992,NL,MON,MON02,81,80,1731566
1992,AL,NYA,NYC16,81,80,1748737
1992,NL,NYN,NYC17,81,76,1779534
1992,AL,OAK,OAK01,81,81,2494160
1992,NL,PHI,PHI12,81,78,1927448
1992,NL,PIT,PIT07,81,81,1834523
1992,NL,SDN,SAN01,81,81,1721406
1992,AL,SEA,SEA02,81,81,1651367
1992,NL,SFN,SFO02,81,79,1561218
1992,NL,SLN,STL09,81,80,2418483
1992,AL,TEX,ARL01,81,80,2198231
1992,AL,TOR,TOR02,81,81,4028318
1993,NL,ATL,ATL01,81,81,3879508
1993,AL,BAL,BAL12,81,80,3643768
1993,AL,BOS,BOS07,81,80,2422054
1993,AL,CAL,ANA01,81,81,2063049
1993,AL,CHA,CHI12,81,79,2581061
1993,NL,CHN,CHI11,82,80,2643428
1993,NL,CIN,CIN08,81,79,2454428
1993,AL,CLE,CLE07,81,80,2177908
1993,NL,COL,DEN01,81,79,4483203
1993,AL,DET,DET04,81,81,1971401
1993,NL,FLO,MIA01,81,80,3066756
1993,NL,HOU,HOU02,81,81,2081506
1993,AL,KCA,KAN06,81,80,1941889
1993,NL,LAN,LOS03,81,81,3164720
1993,AL,ML4,MIL05,81,78,1695077
1993,AL,MIN,MIN03,81,81,2054523
1993,NL,MON,MON02,81,81,1641438
1993,AL,NYA,NYC16,81,80,2416837
1993,NL,NYN,NYC17,81,79,1873115
1993,AL,OAK,OAK01,81,79,2029063
1993,NL,PHI,PHI12,81,80,3137512
1993,NL,PIT,PIT07,81,79,1652922
1993,NL,SDN,SAN01,81,80,1375432
1993,AL,SEA,SEA02,81,81,2052425
1993,NL,SFN,SFO02,81,81,2604635
1993,NL,SLN,STL09,81,81,2840533
1993,AL,TEX,ARL01,81,79,2252616
1993,AL,TOR,TOR02,81,81,4057747
1994,NL,ATL,ATL01,55,54,2534240
1994,AL,BAL,BAL12,55,54,2535359
1994,AL,BOS,BOS07,64,61,1775541
1994,AL,CAL,ANA01,63,63,1512622
1994,AL,CHA,CHI12,53,53,1697448
1994,NL,CHN,CHI11,59,58,1845278
1994,NL,CIN,CIN08,60,60,1897591
1994,AL,CLE,CLE08,51,51,1995474
1994,NL,COL,DEN01,57,56,3281464
1994,AL,DET,DET04,58,57,1184783
1994,NL,FLO,MIA01,59,59,1942377
1994,NL,HOU,HOU02,59,59,1560970
1994,AL,KCA,KAN06,59,57,1400581
1994,NL,LAN,LOS03,55,55,2280140
1994,AL,ML4,MIL05,56,56,1268398
1994,AL,MIN,MIN03,59,59,1398565
1994,NL,MON,MON02,52,52,1276250
1994,AL,NYA,NYC16,57,57,1681507
1994,NL,NYN,NYC17,53,52,1152161
1994,AL,OAK,OAK01,56,56,1240920
1994,NL,PHI,PHI12,60,58,2289963
1994,NL,PIT,PIT07,61,60,1222579
1994,NL,SDN,SAN01,57,57,953886
1994,AL,SEA,SEA02,44,44,1102288
1994,NL,SFN,SFO02,60,59,1704317
1994,NL,SLN,STL09,56,54,1839098
1994,AL,TEX,ARL02,63,62,2502662
1994,AL,TOR,TOR02,59,59,2907949
1995,NL,ATL,ATL01,72,72,2564492
1995,AL,BAL,BAL12,72,72,3101759
1995,AL,BOS,BOS07,72,72,2164401
1995,AL,CAL,ANA01,72,72,1748797
1995,AL,CHA,CHI12,72,71,1609775
1995,NL,CHN,CHI11,72,71,1917546
1995,NL,CIN,CIN08,72,71,1830015
1995,AL,CLE,CLE08,72,71,2842722
1995,NL,COL,DEN02,72,72,3402209
1995,AL,DET,DET04,72,71,1180979
1995,NL,FLO,MIA01,71,70,1697414
1995,NL,HOU,HOU02,72,71,1392683
1995,AL,KCA,KAN06,72,70,1237203
1995,NL,LAN,LOS03,72,72,2766628
1995,AL,ML4,MIL05,72,71,1088220
1995,AL,MIN,MIN03,72,72,1057668
1995,NL,MON,MON02,72,72,1308618
1995,AL,NYA,NYC16,73,70,1709199
1995,NL,NYN,NYC17,72,71,1273186
1995,AL,OAK,OAK01,72,71,1174441
1995,NL,PHI,PHI12,72,71,2048588
1995,NL,PIT,PIT07,72,70,911536
1995,NL,SDN,SAN01,72,71,1052995
1995,AL,SEA,SEA02,73,73,1640379
1995,NL,SFN,SFO02,72,72,1231591
1995,NL,SLN,STL09,72,72,1756061
1995,AL,TEX,ARL02,72,72,1985910
1995,AL,TOR,TOR02,72,72,2826445
1996,NL,ATL,ATL01,81,81,2898806
1996,AL,BAL,BAL12,82,81,3654764
1996,AL,BOS,BOS07,81,81,2315349
1996,AL,CAL,ANA01,81,81,1820183
1996,AL,CHA,CHI12,81,79,1666025
1996,NL,CHN,CHI11,81,78,2219110
1996,NL,CIN,CIN08,81,76,1871459
1996,AL,CLE,CLE08,80,79,3320078
1996,NL,COL,DEN02,81,81,3906328
1996,AL,DET,DET04,81,81,1168610
1996,NL,FLO,MIA01,81,80,1753706
1996,NL,HOU,HOU02,81,81,1977715
1996,AL,KCA,KAN06,80,80,1436006
1996,NL,LAN,LOS03,81,81,3188454
1996,AL,ML4,MIL05,81,78,1327150
1996,AL,MIN,MIN03,82,80,1437446
1996,NL,MON,MON02,81,81,1618571
1996,AL,NYA,NYC16,80,78,2255051
1996,NL,NYN,NYC17,81,78,1582648
1996,AL,OAK,LAS01,6,6,54986
1996,AL,OAK,OAK01,75,74,1132362
1996,NL,PHI,PHI12,81,78,1796354
1996,NL,PIT,PIT07,80,78,1322079
1996,NL,SDN,MNT01,3,3,67382
1996,NL,SDN,SAN01,78,78,2140536
1996,AL,SEA,SEA02,81,81,2721073
1996,NL,SFN,SFO02,82,80,1418722
1996,NL,SLN,STL09,81,81,2645824
1996,AL,TEX,ARL02,81,80,2889040
1996,AL,TOR,TOR02,81,81,2559910
1997,AL,ANA,ANA01,82,81,1774702
1997,NL,ATL,ATL02,81,81,3447608
1997,AL,BAL,BAL12,81,80,3692388
1997,AL,BOS,BOS07,81,80,2223602
1997,AL,CHA,CHI12,81,78,1865052
1997,NL,CHN,CHI11,81,79,2189948
1997,NL,CIN,CIN08,81,80,1790058
1997,AL,CLE,CLE08,81,80,3394750
1997,NL,COL,DEN02,81,81,3893433
1997,AL,DET,DET04,81,79,1395413
1997,NL,FLO,MIA01,81,80,2352567
1997,NL,HOU,HOU02,81,81,2046275
1997,AL,KCA,KAN06,80,77,1526638
1997,NL,LAN,LOS03,81,81,3319320
1997,AL,ML4,MIL05,80,78,1450029
1997,AL,MIN,MIN03,81,81,1413064
1997,NL,MON,MON02,81,81,1507166
1997,AL,NYA,NYC16,80,78,2581043
1997,NL,NYN,NYC17,81,78,1775201
1997,AL,OAK,OAK01,81,79,1260565
1997,NL,PHI,PHI12,81,77,1490542
1997,NL,PIT,PIT07,81,80,1694633
1997,NL,SDN,HON01,3,2,77432
1997,NL,SDN,SAN01,78,78,2011901
1997,AL,SEA,SEA02,81,81,3197054
1997,NL,SFN,SFO02,81,80,1696583
1997,NL,SLN,STL09,81,81,2654568
1997,AL,TEX,ARL02,81,80,2923590
1997,AL,TOR,TOR02,81,81,2589317
1998,AL,ANA,ANA01,81,81,2519280
1998,NL,ARI,PHO01,81,81,3604237
1998,NL,ATL,ATL02,81,81,3361350
1998,AL,BAL,BAL12,81,81,3684560
1998,AL,BOS,BOS07,81,80,2343930
1998,AL,CHA,CHI12,82,79,1391146
1998,NL,CHN,CHI11,82,80,2623000
1998,NL,CIN,CIN08,81,81,1793676
1998,AL,CLE,CLE08,81,81,3467299
1998,NL,COL,DEN02,81,81,3791276
1998,AL,DET,DET04,81,79,1409391
1998,NL,FLO,MIA01,81,79,1750395
1998,NL,HOU,HOU02,81,80,2450451
1998,AL,KCA,KAN06,80,79,1494875
1998,NL,LAN,LOS03,81,81,3089222
1998,NL,MIL,MIL05,81,79,1811548
1998,AL,MIN,MIN03,81,81,1165980
1998,NL,MON,MON02,81,81,914909
1998,AL,NYA,NYC16,80,79,2908991
1998,AL,NYA,NYC17,1,1,40743
1998,NL,NYN,NYC17,81,77,2287942
1998,AL,OAK,OAK01,81,79,1232363
1998,NL,PHI,PHI12,81,79,1715702
1998,NL,PIT,PIT07,81,80,1560950
1998,NL,SDN,SAN01,81,79,2555964
1998,AL,SEA,SEA02,81,81,2651511
1998,NL,SFN,SFO02,81,80,1925634
1998,NL,SLN,STL09,82,80,3195651
1998,AL,TBA,STP01,81,81,2506023
1998,AL,TEX,ARL02,81,81,2927409
1998,AL,TOR,TOR02,81,81,2454303
1999,AL,ANA,ANA01,81,81,2253040
1999,NL,ARI,PHO01,81,81,3015948
1999,NL,ATL,ATL02,81,81,3284901
1999,AL,BAL,BAL12,81,80,3432099
1999,AL,BOS,BOS07,81,81,2446277
1999,AL,CHA,CHI12,81,76,1338851
1999,NL,CHN,CHI11,81,78,2813854
1999,NL,CIN,CIN08,82,82,2061324
1999,AL,CLE,CLE08,81,81,3468436
1999,NL,COL,DEN02,81,81,3481065
1999,AL,DET,DET04,81,81,2026491
1999,NL,FLO,MIA01,80,78,1369420
1999,NL,HOU,HOU02,82,81,2706017
1999,AL,KCA,KAN06,80,78,1501292
1999,NL,LAN,LOS03,81,81,3098990
1999,NL,MIL,MIL05,80,78,1701790
1999,AL,MIN,MIN03,81,81,1202829
1999,NL,MON,MON02,81,81,772737
1999,AL,NYA,NYC16,81,81,3293259
1999,NL,NYN,NYC17,81,79,2726008
1999,AL,OAK,OAK01,81,81,1434632
1999,NL,PHI,PHI12,81,80,1825337
1999,NL,PIT,PIT07,81,80,1638023
1999,NL,SDN,MNT01,1,1,27104
1999,NL,SDN,SAN01,80,80,2496434
1999,AL,SEA,SEA02,39,39,1099404
1999,AL,SEA,SEA03,42,42,1816504
1999,NL,SFN,SFO02,81,81,2078365
1999,NL,SLN,STL09,80,79,3235833
1999,AL,TBA,STP01,81,81,1749657
1999,AL,TEX,ARL02,81,80,2774501
1999,AL,TOR,TOR02,81,81,2163486
2000,AL,ANA,ANA01,81,81,2066982
2000,NL,ARI,PHO01,81,81,2942251
2000,NL,ATL,ATL02,81,81,3234304
2000,AL,BAL,BAL12,81,81,3297031
2000,AL,BOS,BOS07,81,81,2585895
2000,AL,CHA,CHI12,81,81,1971446
2000,NL,CHN,CHI11,80,79,2734511
2000,NL,CHN,TOK01,1,1,55000
2000,NL,CIN,CIN08,82,82,2594132
2000,AL,CLE,CLE08,81,81,3456278
2000,NL,COL,DEN02,81,81,3295129
2000,AL,DET,DET05,81,81,2533753
2000,NL,FLO,MIA01,81,80,1218326
2000,NL,HOU,HOU03,81,81,3056139
2000,AL,KCA,KAN06,81,81,1677915
2000,NL,LAN,LOS03,81,81,3011539
2000,NL,MIL,MIL05,81,79,1573621
2000,AL,MIN,MIN03,81,81,1059415
2000,NL,MON,MON02,81,81,926272
2000,AL,NYA,NYC16,80,80,3227657
2000,NL,NYN,NYC17,80,77,2765530
2000,NL,NYN,TOK01,1,1,55000
2000,AL,OAK,OAK01,81,81,1728885
2000,NL,PHI,PHI12,81,80,1612769
2000,NL,PIT,PIT07,81,79,1748908
2000,NL,SDN,SAN01,81,81,2423142
2000,AL,SEA,SEA03,81,81,3148317
2000,NL,SFN,SFO03,81,81,3315330
2000,NL,SLN,STL09,81,81,3336493
2000,AL,TBA,STP01,80,80,1549592
2000,AL,TEX,ARL02,81,80,2800075
2000,AL,TOR,TOR02,81,81,1819919
2001,AL,ANA,ANA01,81,81,1998319
2001,NL,ARI,PHO01,81,81,2735821
2001,NL,ATL,ATL02,81,81,2823494
2001,AL,BAL,BAL12,80,80,3094841
2001,AL,BOS,BOS07,81,81,2625333
2001,AL,CHA,CHI12,81,80,1766172
2001,NL,CHN,CHI11,81,79,2779465
2001,NL,CIN,CIN08,81,79,1879757
2001,AL,CLE,CLE08,80,80,3182523
2001,NL,COL,DEN02,81,81,3168579
2001,AL,DET,DET05,81,80,1920995
2001,NL,FLO,MIA01,80,80,1261216
2001,NL,HOU,HOU03,81,81,2906277
2001,AL,KCA,KAN06,81,81,1536101
2001,NL,LAN,LOS03,81,81,3017143
2001,NL,MIL,MIL06,81,81,2811040
2001,AL,MIN,MIN03,81,80,1782926
2001,NL,MON,MON02,81,81,642743
2001,AL,NYA,NYC16,80,80,3264847
2001,NL,NYN,NYC17,81,81,2658330
2001,AL,OAK,OAK01,81,81,2133477
2001,NL,PHI,PHI12,81,78,1792054
2001,NL,PIT,PIT08,81,79,2435868
2001,NL,SDN,SAN01,81,80,2378148
2001,AL,SEA,SEA03,81,81,3512326
